RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
97711,94501,California,42,606600,601700,593200,575400,560500,588300,590900,587200,5.89E+05,612800,5.82E+05,547300,522700,534200,520200,498900,512700,5.43E+05,5.41E+05,528500,505700,544800,554300,555700,547300,553800,542400,5.26E+05,5.03E+05,541900,562300,580100,555500,550700,590800,551800,525300,469800,499400,484800,480100,466100,4.59E+05,442800,436800,439100,433500,404300,418100,4.56E+05,469600,468200,4.60E+05,510900,513500,537200,534400,555400,557600,554800,512100,516900,532600,596300,609300,610100,607700,606200,626600,633600,6.42E+05,645700,657500,660100,667800,688300,667900,685500,696800,741700,723600,704300,699100,710400,725100,7.40E+05,750700,748500,747700,7.54E+05,7.49E+05,751300,755600,7.93E+05,814900,854200,847800,835800,783400,776600,766700,774900,792400,816500,8.30E+05,836500,831300,837400,8.32E+05,851300,850800,855600,8.61E+05,866300,927800,924400,922800,8.68E+05,878500,869800,887900,901300,922300,924400,9.32E+05,981700,966100,958700,900800,907200,888100,941800
91889,77379,Texas,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214800,219200,225300,224700,222700,220800,231700,232300,232100,223100,219200,219900,223200,210800,205300,201600,222600,221800,226600,226200,231100,230500,230800,231500,236500,236900,231100,229500,2.19E+05,223100,220300,233300,231700,245700,242300,239800,225800,217800,2.28E+05,237500,252900,253500,245700,238900,236300,248500,2.52E+05,265200,2.65E+05,251500,249300
61148,8701,New Jersey,44,2.41E+05,230900,216900,202800,204900,192500,215900,208800,2.01E+05,194300,228800,2.40E+05,225400,189600,185800,197700,199100,185200,201500,221500,229100,210600,197200,194100,195200,184700,1.85E+05,186100,205400,193800,192200,173900,182500,183400,197500,1.99E+05,1.94E+05,168600,171300,163300,179600,168300,167100,180800,190100,202700,200400,178100,166900,148200,1.60E+05,150300,156200,167700,173400,153400,165900,161700,179100,166900,1.83E+05,1.90E+05,180800,170800,166200,182800,195200,196200,196100,195600,200800,192700,199800,182400,183800,188200,211100,211800,216900,232900,253400,247100,241800,236900,237100,237500,239100,258500,248900,237400,217500,236900,245900,252100,234700,239200,234600,2.46E+05,257300,267300,2.66E+05,259600,283500,275200,2.62E+05,246100,247400,253900,254200,249200,254900,238400,255700,255200,250300,2.32E+05,220300,228200,243900,2.44E+05,259200,257800,247100,2.23E+05,207800,207800,213400,2.25E+05,245800,247800,244300,
70810,30024,Georgia,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230700,212500,195800,190200,186900,183400,184500,187600,190200,197600,202300,211800,215700,217300,217200,215400,213900,218500,215700,222800,222300,232600,236400,240600,243800,243800,245900,246900,247100,247200,249300,2.58E+05,2.65E+05,268300,2.65E+05,263800,2.67E+05,274900,275500,274400,273400,278200,282100,280300,2.84E+05,281200,282900,276500,279400,284700,286100,288200,284700,289500,284600,286300,284800,290900,292500,302400,302800,303200,298200,305100,311900,310300,3.11E+05,319300,319700,320800,317200,320900,316800,307600,312200,3.11E+05,314100,309500,315500,326400,337900,338500,3.35E+05,327700,325600,318500,315200,3.21E+05,3.21E+05,3.24E+05,
72578,33411,Florida,46,252600,2.22E+05,206600,193800,197100,190500,195500,184400,186900,1.72E+05,176700,168400,174400,163800,158300,151200,145800,149400,158400,158900,155600,155300,1.61E+05,159200,152500,146800,150200,139900,130500,116800,117500,109900,119100,116200,1.23E+05,1.03E+05,90100,79100,79300,78100,84700,86200,92100,93200,91200,85300,9.10E+04,1.02E+05,101300,104100,9.70E+04,113600,107600,109400,102700,107500,112600,1.20E+05,1.16E+05,117600,112500,121600,128600,135200,1.35E+05,1.38E+05,136100,159200,160500,168200,163400,167500,168400,163300,152300,152900,153500,1.68E+05,177700,206100,211200,213400,188100,177200,181300,180900,195200,198900,209800,207500,207400,215800,225200,227400,227600,228700,229100,220400,225400,228400,230500,231500,232700,235300,233800,233300,208600,213700,224400,254600,246800,240200,241800,253200,258600,261300,265100,266700,273900,270500,275900,267200,263900,257700,260600,264600,257500,251200,253800,260900,262400,
92654,78745,Texas,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264500,271300,264600,258100,250100,249200,251600,262900,269600,266800,264900,259600,266200,258800,262900,263700,277400,2.87E+05,288700,292300,291300,297100,292100,286500,283200,285100,289500,296500,300400,300300,301200,3.02E+05,304500,297600,300800,298500,308100,305700,308400,307300,316400,323300,3.26E+05,312300,
97565,94110,California,48,706200,7.47E+05,732900,749700,734100,807300,799300,7.69E+05,690900,718600,692500,6.72E+05,617400,647900,648400,656800,681100,729100,757100,745600,770100,779700,683200,624400,598700,696300,715600,680900,6.94E+05,712600,748100,717600,745800,757100,720200,671800,681300,752800,767100,736700,716800,700700,7.03E+05,702300,700900,728900,675600,676800,659200,7.29E+05,718200,724900,746100,808800,8.62E+05,853500,855500,829200,825900,778700,780400,804900,880700,9.15E+05,936400,938200,959400,963800,1012300,1012800,1031300,1.01E+06,1002500,991200,1007400,1057600,1073600,1092500,1038600,1059400,1090300,1173900,1215500,1241200,1280200,1306200,1230800,1163600,1157400,1242500,1.26E+06,1241800,1230600,1280700,1283200,1.27E+06,1266900,1302100,1298600,1285200,1259200,1344900,1371900,1411600,1331300,1317700,1281100,1200600,1229800,1216300,1338700,1350400,1405300,1379100,1387800,1404600,1441500,1449700,1485500,1475900,1519100,1517500,1526600,1479100,1420400,1464500,1491600,1469700,1436800,1433600,1417800,
96015,90034,California,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901700,843400,835500,876800,910800,881300,8.65E+05,848700,907900,876800,869300,949800,1022200,1101200,999700,887800,837500,901600,1044100,1067100,993800,1038700,1064800,1158600,1076300,1027100,1.03E+06,1108600,1151100,1.10E+06,1029200,1145200,1252100,1368700
72442,33139,Florida,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291700,291700,309400,303400,274300,267700,276900,315200,304900,3.04E+05,327900,328400,342600,317800,314100,302600,308400,310900,311100,331400,320600,349500,362200,378400,3.53E+05,308900,308600,3.16E+05,3.07E+05,309800,303400,317800,318200,320900,317200,343900,311700,316400,283200,311700,304500,300300,292800,285100,316100,318700,332100,291300,2.85E+05,3.05E+05,316400,322200,270600,262100,2.73E+05,305100,3.19E+05,3.12E+05,309300,338600,338400,330500,306800,3.08E+05,305500,275600,2.68E+05,268100,287900,292700,294400,
77007,44107,Ohio,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.60E+04,86400,89400,95200,93100,94700,91900,97200,95500,92300,103800,108200,121800,1.09E+05,106300,99900,105900,130400,131400,135600,116900,120500,117700,119700,121800,127800,1.33E+05,124200,122900,120400,127200,120600,123600,123500,126700,121700,123600,122600,119300,119900,125700,1.39E+05,130400,130900,125100,1.43E+05,142500,148200,137800,139900,140600,1.46E+05,144600,140500,128100,123100,127900,140900,154800,152700,155200,154200,158600,162100,159300,188600,177100,182200,157100,169300,173100,168500,1.67E+05,161600,163800,160300,165100,
69672,28027,North Carolina,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159800,149400,146300,151900,149300,153500,149100,155100,154900,159700,166300,163600,163600,149300,151100,160100,167300,162600,1.58E+05,162100,182300,186500,190300,178200,172900,164900,164600,166400,173100,164200,154900,166100,177500,185100,169900,172300,177200,181300,176500,173200,167700,169800,168600,175900,174100,176100,177900,175100,172400,166600,173800,1.76E+05,176600,1.79E+05,179100,179300,173900,1.83E+05,184300,189800,188500,191100,196700,198300,197900,196200,197400,198500,200400,1.97E+05,195500,197400,2.01E+05,208600,206300,208200,210400,208200,213200,212400,231100,224800,241700,233500,240900,233700,233100,229300,225100,2.14E+05,216900,218100,237800,242500,
90665,75067,Texas,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190900,192300,1.93E+05,196900,197600,199800,1.98E+05,199200,202600,204400,207700,206600,210300,207600,214700,2.12E+05,223600,218600,219700,214400,2.15E+05,219800,218800,221300,218200,222600,227200,236100,236700,238700,236400,237400,244200,247500,253300,246700,2.42E+05,242800,251200,261100,260900,256400,248500,252700,268700
67730,23462,Virginia,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177400,178500,180800,1.89E+05,183200,173400,1.62E+05,171800,176500,181700,177800,182300,180800,176300,176300,176400,1.84E+05,193800,198100,190900,185600,181200,178600,175100,1.77E+05,183800,184300,180900,184600,1.85E+05,1.86E+05,187100,199800,203400,200900,184600,184700,183700,189200,189500,185800,187900,187600,189600,
58669,2169,Massachusetts,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328400,327100,319400,310100,319300,321200,326700,3.46E+05,349500,348700,320400,313500,323900,334400,349500,347200,335900,326400,330600,340200,346800,3.47E+05,3.47E+05,345800,340100,337300,3.48E+05,3.55E+05,367600,357900,365900,356900,359300,355100,3.69E+05,393500,411700,4.05E+05,400400,3.84E+05,
79054,48197,Michigan,56,157400,1.51E+05,147200,152400,151200,152700,148800,146100,1.34E+05,132600,133100,134600,127500,114700,110100,107900,110100,110900,109700,108700,104200,107300,104900,108200,107700,111600,112700,118600,117300,124800,114600,118100,111200,1.16E+05,117700,119400,118100,109200,107800,112300,123600,120800,116600,114900,106600,105500,105300,114900,115900,115600,120300,128800,134500,131900,125600,119100,121800,124900,126300,124400,127600,130400,135300,142300,145600,152200,151400,156200,1.56E+05,155400,150700,149500,145600,152600,159100,164300,164300,160700,163100,162300,161100,162700,168300,175800,1.75E+05,172100,167700,170100,170700,1.75E+05,173600,175100,170300,171100,1.70E+05,175300,176900,180800,179300,180700,180100,180800,182300,1.87E+05,193800,198300,198100,197300,196200,1.97E+05,197900,200300,2.06E+05,205600,205200,198600,200900,200800,2.07E+05,215800,213200,214800,207600,217200,219700,225500,221400,219400,213700,214800,2.14E+05,
87074,66062,Kansas,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232800,236100,231100,230300,235200,2.40E+05,242500,245300,250700,255200,253300,249800,246800,246500,245300,244600,244500,251700,256600,261300,266200,262600,261800,255800,263500,263400,264600,257400,2.62E+05,263700,278400,
76953,44035,Ohio,58,,,,,,,,,,,,,,,,,,,,,,,,75800,89200,89100,78700,66700,59600,61200,56900,62600,65600,68700,59200,52800,43700,47600,44200,51800,53300,54300,53800,57400,6.00E+04,59900,54600,51800,5.60E+04,56600,59700,53200,66100,64500,67500,58900,59500,60100,61500,64700,60400,64300,64300,60800,60700,58500,68300,65600,70500,68800,67200,61500,62800,71200,80500,7.80E+04,74900,79700,80800,85300,79900,84900,88800,91400,9.30E+04,81200,76600,74400,77200,76700,77700,77400,75100,77700,71600,68500,69500,77900,88500,90100,93400,92800,8.70E+04,83800,83600,84600,87700,88300,8.80E+04,85100,83600,83500,82800,85700,8.60E+04,89900,91700,87900,84200,81500,97800,99600,101800,93700,94200,90200,9.80E+04,102500,1.09E+05,110600,98400,
96025,90044,California,59,,,,,,,,225300,214200,210200,189800,172500,164300,158300,154600,150800,142400,1.39E+05,1.28E+05,137600,153200,1.66E+05,1.77E+05,176800,175300,181600,1.85E+05,191100,180800,185400,194200,195600,1.83E+05,177900,176400,198100,200700,208600,192300,1.86E+05,185800,184600,187900,188400,186100,188500,179400,1.82E+05,174900,174400,179700,188400,190800,188400,1.88E+05,196800,198500,202500,197200,200400,199400,217100,226300,225500,223700,221500,234300,233700,235300,231100,248300,253500,267100,259900,262600,260300,257300,256100,258500,263300,272100,275600,282900,287200,292800,294400,294400,279600,2.77E+05,277200,290700,297800,3.00E+05,314600,307800,311300,298400,3.03E+05,309300,321200,337100,351900,336500,342900,338700,353400,351100,350100,350700,345600,342100,358600,367400,381100,372900,373200,378800,395600,414100,422200,428300,418800,415600,413400,419600,430500,4.31E+05,434200,421600,436200,434500,443300
98325,95630,California,60,415900,413400,423300,411200,405500,405300,418400,4.11E+05,396200,379500,375300,384300,379600,3.73E+05,3.52E+05,349600,352600,343200,350800,345200,370500,360400,356200,335100,350100,351400,354900,333100,329800,321600,3.20E+05,320700,329800,329900,328900,313900,308600,295500,287600,2.83E+05,282100,282800,287100,290300,301600,297100,297300,293500,301800,311700,307600,316100,328700,343900,342400,339600,352500,366300,365100,350500,351500,359300,3.72E+05,372300,382900,392500,3.99E+05,399800,397400,398900,405700,407800,399500,3.83E+05,385100,396300,407600,411500,412100,410100,402200,3.97E+05,402500,416400,426600,430700,423800,421900,422500,428400,426500,425700,430200,4.37E+05,441500,434500,438800,441100,456100,456800,451300,444600,441400,453200,465200,4.73E+05,473400,475200,472900,475500,476500,483500,483100,480200,489900,493700,500400,501300,504100,507700,521300,5.34E+05,540100,528500,518800,522200,520300,530500,553400,5.69E+05,559800,530400
96239,90805,California,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271300,274600,279700,285100,2.90E+05,295700,298600,302700,303400,302400,300400,304300,304700,308600,314100,311900,313700,321200,3.27E+05,3.37E+05,329400,335800,334700,335600,339500,343200,343900,341100,341300,3.48E+05,355900,349600,353100,354200,364300,371500,374400,379500,375600,380300,383800,385400,388100,388100,3.91E+05,390700,393100,380800,373700,373700,397600,413300,416900,417600,415700,419200,426800,438300,453300,450600,454100,442200,443600,437700,443500,452300,457100,461400,453900,446500,447400,453600
95048,85710,Arizona,62,,,,,,,,,,,,,149200,145400,144300,138400,139900,1.35E+05,140900,1.44E+05,1.47E+05,143300,142400,138300,141100,141900,145900,138100,1.33E+05,124800,1.26E+05,122100,121600,115700,117900,114100,108800,107100,1.05E+05,110300,105400,100600,96800,100100,105100,101900,98100,94500,1.00E+05,101800,108200,111800,114500,1.14E+05,113900,114400,113800,115400,114700,1.16E+05,115400,1.21E+05,121500,121800,122400,124700,126100,127200,1.26E+05,1.28E+05,129800,131900,1.32E+05,131700,132400,133100,131700,131600,131600,132500,132800,1.30E+05,124100,123200,121700,1.27E+05,1.30E+05,130700,131700,129300,130500,129500,127100,130600,1.31E+05,135400,133900,134300,133900,135100,136500,139400,147700,150400,152700,145100,147700,147500,152600,149200,157600,160400,158200,150300,141900,147900,152800,161200,163300,166100,171100,171400,171100,168400,168100,1.69E+05,166100,172900,172900,175900,1.74E+05,
96193,90650,California,63,379100,348300,339900,323300,3.20E+05,309100,307600,303400,293400,288800,278500,276400,269300,261600,256300,255500,259400,257900,260900,2.64E+05,269400,269700,267700,268300,269100,272800,277300,282400,285800,282800,280400,277700,2.74E+05,269700,266900,271700,270900,269800,2.64E+05,261400,259700,258700,255600,252900,2.50E+05,258900,263400,266500,258900,257900,258400,261600,263100,262600,259700,264700,2.70E+05,287300,294800,303400,297700,299800,312700,320600,328500,322700,325100,320900,325700,336200,343200,3.45E+05,345200,345100,349600,3.53E+05,349800,348400,348100,353800,360900,361900,3.63E+05,369500,375800,382100,376500,374600,381100,382800,388900,388200,389600,387500,384800,387700,388900,393200,394700,402500,402400,410400,4.12E+05,421300,421900,426200,423800,427200,426900,431700,433700,436700,439900,443500,4.46E+05,447900,4.45E+05,444300,452300,465400,473800,472300,465300,463400,463400,464300,467200,468300,478700,480100,491700,488900
96990,92683,California,64,494700,463200,447300,4.41E+05,445200,446900,442600,433200,416100,409500,399800,4.14E+05,419600,410900,398800,384500,399200,4.13E+05,433300,4.29E+05,429400,429900,433400,430400,417900,417700,4.18E+05,414600,414400,403400,413700,412500,412200,404100,404100,407400,4.02E+05,406900,409100,412200,400400,394300,387200,380400,392400,397400,403700,388700,380800,376500,367100,370600,373200,382900,3.93E+05,395300,392800,398600,402100,433200,441400,466400,460500,474400,480400,490300,489500,469900,473900,467800,4.88E+05,505200,517800,527800,509600,506700,504300,502900,5.09E+05,510500,522300,5.32E+05,525500,524200,523900,5.33E+05,535400,534500,538300,543700,542700,547700,544900,549300,545200,551300,562500,567800,578200,568500,566700,559400,589200,600100,607200,586600,598100,594200,587100,563200,5.76E+05,590600,607300,612500,615500,610500,602900,605600,6.26E+05,6.39E+05,636300,638700,6.39E+05,658300,658800,656500,664600,668600,6.58E+05,652400,653900,670400
84619,60617,Illinois,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64300,6.80E+04,70600,64500,67100,70700,79200,80500,81200,87800,83600,87300,78900,79500,84800,88400,94600,84900,84800,95400,96900,9.60E+04,91300,92500,97500,86900,100700,96300,110300,91300,90500
74156,37075,Tennessee,66,198200,194800,199400,201600,200300,191100,1.87E+05,186900,184100,182500,179500,187200,189600,188500,184500,184400,187800,193800,191500,192600,179300,187300,183900,193300,195500,185200,180400,174500,190100,194200,191400,191500,194600,206300,217900,206700,195500,179100,184500,187800,182900,183500,175600,172700,173500,178600,1.77E+05,180500,185600,194600,193800,186300,185700,177600,1.74E+05,171200,171500,1.73E+05,177900,185100,190400,192100,192200,193100,192600,199600,199500,204300,197300,201700,212700,221100,220400,206400,2.09E+05,223700,230400,224500,212700,208800,221300,223100,222300,215100,216700,219500,215700,217100,228100,2.34E+05,233100,224100,222700,219500,221300,222200,2.26E+05,231400,237400,237900,233400,235200,244100,253700,254300,2.47E+05,249900,237400,243100,242700,260300,264300,264500,263900,262700,265600,275200,288300,293800,2.81E+05,273100,272500,278200,286300,283400,287900,2.71E+05,2.68E+05,262900,274100,280500,
61790,10314,New York,67,343400,364400,3.77E+05,376700,369400,336800,335500,337700,348800,342800,3.32E+05,322300,321800,336800,370800,369600,356600,323400,311800,314700,326900,335600,334300,323600,315600,323600,340400,360300,344200,327800,3.20E+05,324800,333300,344900,354800,3.49E+05,339900,354500,385800,379200,355600,318900,329500,344400,361300,353500,341300,328800,334100,3.47E+05,3.57E+05,359700,355300,343400,329400,327400,339400,356500,3.54E+05,357500,341100,338900,320600,329600,337400,342800,335500,330800,328700,340300,349100,364500,359200,341500,326400,335100,3.39E+05,337300,330400,338700,362400,372100,375600,367200,373700,376900,409500,402100,403300,376700,396700,401200,392800,3.66E+05,364500,368400,3.77E+05,386400,401800,4.01E+05,383800,388700,407500,430100,433900,439500,426500,417300,422200,443300,466100,460200,471600,469400,4.62E+05,4.33E+05,422500,419100,4.25E+05,424700,437300,446100,456400,447800,455800,4.41E+05,440300,446200,481400,,,
