"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-02-28,7222,"Springfield","MO","Springfield","Greene County",117,137600,0.00511322132943755,0.0192592592592593,0.0877470355731225,0.0549649053164707,0.0209810068151601,"2019-02","2019-Q1",137600,0,"2019-02"
2019-02-28,26967,"Santa Rosa","CA","Santa Rosa","Sonoma County",118,578700,-0.00737564322469983,-0.0209778379292844,0.0179419525065963,0.0729310522856164,0.0480318741225301,"2018-11","2018-Q4",591100,-0.0209778379292844,"2018-07"
2019-02-28,24960,"Greenville","SC","Greenville-Anderson-Mauldin","Greenville County",119,186900,0.000535331905781585,0.00700431034482759,0.0822235089751013,0.0897707456042349,0.0414633587340203,"2019-02","2019-Q1",186900,0,"2019-02"
2019-02-28,13150,"Oxnard","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",120,500000,0.0034115994380895,0.00989699050696829,0.0414496979795876,0.0639179482165184,0.0378034041842548,"2006-07","2006-Q3",596900,-0.162338750209415,"2005-01"
2019-02-28,6752,"Richmond","VA","Richmond","Richmond City",121,218800,0.00459136822773186,0.0106235565819861,0.0725490196078431,0.0841251521415074,0.0294372138743888,"2019-02","2019-Q1",218800,0,"2019-02"
2019-02-28,17759,"Des Moines","IA","Des Moines-West Des Moines","Polk County",122,141600,0.00854700854700855,0.024602026049204,0.0719152157456472,0.0697010437246532,0.0255741289124392,"2019-02","2019-Q1",141600,0,"2019-02"
2019-02-28,53673,"Ocala","FL","Ocala","Marion County",123,144300,0.00909090909090909,0.0212314225053079,0.10659509202454,0.0951514221976277,0.0142994738944617,"2006-09","2006-Q3",177100,-0.185206098249577,"2005-09"
2019-02-28,10477,"Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",124,340000,0.000883132175448925,0.00681077879774948,0.0331206320267396,0.0727715406604568,0.0346709649810735,"2006-06","2006-Q2",397400,-0.14443885254152,"2005-06"
2019-02-28,44282,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",125,240200,0.00292275574112735,0.0126475548060708,0.0438939591481964,0.0854677810164124,0.0368923563305195,"2006-06","2006-Q2",287500,-0.164521739130435,"2005-05"
2019-02-28,14701,"Woodbridge","VA","Washington-Arlington-Alexandria","Prince William County",126,324800,0,0.00526152893840916,0.0304568527918782,0.0357379821189909,0.0314957106270164,"2006-02","2006-Q1",393000,-0.1735368956743,"2004-12"
2019-02-28,13550,"Rochester","NY","Rochester","Monroe County",127,73800,0.0193370165745856,0.055793991416309,-0.051413881748072,0.0500880220562581,0.0243841186068861,"2017-10","2017-Q4",84000,-0.121428571428571,"2017-08"
2019-02-28,32931,"Montgomery","AL","Montgomery","Montgomery County",128,83100,0.00483675937122128,0.0183823529411765,0.0413533834586466,0.0101707438467453,-0.0177512971943895,"2008-04","2008-Q2",104300,-0.203259827420901,"2001-10"
2019-02-28,24225,"Corona","CA","Riverside-San Bernardino-Ontario","Riverside County",129,497700,0.00504846526655897,0.0148858075040783,0.0513307984790875,0.0534594139662741,0.0515746654082323,"2006-08","2006-Q3",540900,-0.0798668885191348,"2005-06"
2019-02-28,6285,"Oceanside","CA","San Diego-Carlsbad","San Diego County",130,532700,-0.0031811377245509,-0.00578574094811497,0.00985781990521327,0.0626098504489045,0.0444896511719342,"2018-12","2018-Q4",536000,-0.00615671641791045,"2018-08"
2019-02-28,27362,"Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",131,310300,0.00583468395461912,0.0295288652952887,0.109799713876967,0.117940962802704,0.0381467197468714,"2019-02","2019-Q1",310300,0,"2019-02"
2019-02-28,11671,"Grand Rapids","MI","Grand Rapids-Wyoming","Kent County",132,159700,0.00440251572327044,0.0184948979591837,0.124647887323944,0.116372313301698,0.0519933255434353,"2019-02","2019-Q1",159700,0,"2019-02"
2019-02-28,24821,"Gainesville","FL","Gainesville","Alachua County",133,181300,0.00276548672566372,0.0168255748738082,0.060233918128655,0.0702723662526221,0.00734860624868716,"2006-11","2006-Q4",194100,-0.0659453889747553,"2006-01"
2019-02-28,34937,"Yonkers","NY","New York-Newark-Jersey City","Westchester County",134,507900,0.00177514792899408,0.00474777448071217,0.0539531023033824,0.053600270229863,0.00925513144770984,"2006-12","2006-Q4",524000,-0.0307251908396947,"2006-03"
2019-02-28,45457,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",135,857800,0.00128399673164468,0.00965160075329567,0.0438062788999757,0.0722179503069214,0.0484994713263591,"2019-02","2019-Q1",857800,0,"2019-02"
2019-02-28,25981,"Moreno Valley","CA","Riverside-San Bernardino-Ontario","Riverside County",136,331900,0.00514839491217444,0.0156058751529988,0.0648059031119666,0.0868066776124623,0.0593906471486783,"2006-09","2006-Q3",383400,-0.134324465310381,"2005-07"
2019-02-28,30141,"Akron","OH","Akron","Summit County",137,67400,0.00747384155455904,0.0258751902587519,0.0888529886914378,0.0645414971717957,-0.00132559548693112,"2005-12","2005-Q4",83100,-0.188929001203369,"1999-08"
2019-02-28,10215,"Aurora","IL","Chicago-Naperville-Elgin","Kane County",138,185400,0.00324675324675325,0.00980392156862745,0.0474576271186441,0.0637763257867467,0.00648196160054049,"2006-12","2006-Q4",200900,-0.07715281234445,"2005-05"
2019-02-28,21320,"Wilmington","NC","Wilmington","New Hanover County",139,225500,0.00133214920071048,0.00804649083594099,0.0656899810964083,0.0554135845633976,0.0141192988467684,"2019-02","2019-Q1",225500,0,"2019-02"
2019-02-28,25218,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",140,833400,-0.00406309751434034,-0.00191616766467066,0.0272402317268581,0.0387878344647123,0.0334214304187601,"2018-12","2018-Q4",838300,-0.00584516282953597,"2018-11"
2019-02-28,12014,"Huntsville","AL","Huntsville","Madison County",141,151800,0.000659195781147001,-0.0142857142857143,0.0697674418604651,0.0373013414311167,,"2018-11","2018-Q4",154000,-0.0142857142857143,"2018-07"
2019-02-28,38438,"Eugene","OR","Eugene","Lane County",142,310200,0.002909796314258,0.016049787094661,0.0729851262538914,0.076571551576315,0.0288548144713143,"2019-02","2019-Q1",310200,0,"2019-02"
2019-02-28,6909,"Salt Lake City","UT","Salt Lake City","Salt Lake County",143,400800,0.00425958406414432,0.0295402003596198,0.158716392020815,0.114587988118267,0.0508385423778812,"2019-02","2019-Q1",400800,0,"2019-02"
2019-02-28,33501,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie County",144,222100,0.0018042399639152,0.00862851952770209,0.0797277588721439,0.118452094874497,0.0534100629299243,"2006-06","2006-Q2",253200,-0.122827804107425,"2005-09"
2019-02-28,54288,"Salinas","CA","Salinas","Monterey County",145,481800,0.00416840350145894,0.0173141891891892,0.0749665327978581,0.0865772937198715,0.0493925642392805,"2005-11","2005-Q4",619900,-0.222777867397967,"2004-09"
2019-02-28,16753,"Amarillo","TX","Amarillo","Potter County",146,135400,0.00073909830007391,0.00969425801640567,0.0627943485086342,0.0452923818217867,0.0247815076879687,"2019-02","2019-Q1",135400,0,"2019-02"
2019-02-28,52998,"Little Rock","AR","Little Rock-North Little Rock-Conway","Pulaski County",147,140400,0,0.00214132762312634,0.0100719424460432,0.0258166112632758,0.00795864298921356,"2019-02","2019-Q1",140400,0,"2019-02"
2019-02-28,4764,"Fort Collins","CO","Fort Collins","Larimer County",148,389600,0.00802069857697283,0.0225721784776903,0.0515519568151147,0.0912208223947515,0.0584296270605997,"2019-02","2019-Q1",389600,0,"2019-02"
2019-02-28,18518,"Hayward","CA","San Francisco-Oakland-Hayward","Alameda County",149,665200,-0.00434066756473582,-0.0112960760998811,0.0345256609642302,0.102756704956677,0.0689156554834396,"2018-11","2018-Q4",672800,-0.0112960760998811,"2018-09"
2019-02-28,51167,"Brownsville","TX","Brownsville-Harlingen","Cameron County",150,90400,0.00110741971207087,0.0111856823266219,0.0685579196217494,0.0483204159819082,0.0224521357131309,"2019-02","2019-Q1",90400,0,"2019-02"
2019-02-28,47426,"Rockford","IL","Rockford","Winnebago County",151,85900,0.00467836257309942,0,0.0336943441636582,0.0435823821092232,-0.0190333487697647,"2007-08","2007-Q3",112500,-0.236444444444444,"2002-08"
2019-02-28,31471,"Evansville","IN","Evansville","Vanderburgh County",152,120500,0.00416666666666667,0.00668337510442774,0.0701598579040853,0.0426286112404823,0.0138641686983598,"2019-02","2019-Q1",120500,0,"2019-02"
2019-02-28,14724,"Worcester","MA","Worcester","Worcester County",153,241900,0.00207125103562552,0.0117105813467169,0.0600350569675723,0.0707103439363526,0.024713989797712,"2005-11","2005-Q4",244200,-0.00941850941850942,"2005-07"
2019-02-28,40202,"Overland Park","KS","Kansas City","Johnson County",154,317800,0.00379027163613392,0.014363230130865,0.0809523809523809,0.0679221011923932,0.0359671163509463,"2019-02","2019-Q1",317800,0,"2019-02"
2019-02-28,5534,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",155,288700,0.00243055555555556,0.0140498770635757,0.0728353771832033,0.104170624383442,0.0450010802979151,"2006-09","2006-Q3",340400,-0.151880141010576,"2005-06"
2019-02-28,24832,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange County",156,617700,-0.00258356208622638,0.00292255236239649,0.0465943747882074,0.0667793155530449,0.0451193861261872,"2019-01","2019-Q1",619300,-0.00258356208622638,"2018-12"
2019-02-28,31821,"Grand Prairie","TX","Dallas-Fort Worth-Arlington","Dallas County",157,210900,0.0105414470531864,0.0471698113207547,0.120616365568544,0.111172400199371,0.0524430521942731,"2019-02","2019-Q1",210900,0,"2019-02"
2019-02-28,11337,"Escondido","CA","San Diego-Carlsbad","San Diego County",158,519400,-0.00307101727447217,-0.00631337287162808,0.0238517642420658,0.0560174422228921,0.0458335177738367,"2018-12","2018-Q4",522800,-0.00650344299923489,"2018-09"
2019-02-28,26637,"Providence","RI","Providence-Warwick","Providence County",159,212100,0.00236294896030246,0.0119274809160305,0.0669014084507042,0.0958664483508849,0.0190063508325073,"2006-07","2006-Q3",237600,-0.107323232323232,"2005-01"
2019-02-28,31606,"Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",160,319300,0.00188264825855036,0.00725552050473186,0.0604450348721355,0.0786238702069897,0.040875564976061,"2006-07","2006-Q3",364000,-0.122802197802198,"2005-05"
2019-02-28,13108,"Ontario","CA","Riverside-San Bernardino-Ontario","San Bernardino County",161,424800,0.000706713780918728,0.00735119753379179,0.053049082796232,0.0716871080127504,0.0547419585296489,"2006-07","2006-Q3",438000,-0.0301369863013699,"2006-03"
2019-02-28,17539,"Columbus","GA","Columbus","Muscogee County",162,94200,0.00106269925611052,0.0216919739696312,0.152998776009792,0.0263821219009581,-0.00733823367104669,"2007-12","2007-Q4",107600,-0.12453531598513,"2005-01"
2019-02-28,7087,"Sioux Falls","SD","Sioux Falls","Minnehaha County",163,191100,0.00631911532385466,0.0192,0.0693900391717963,0.0601500612833135,0.0317520763928745,"2019-02","2019-Q1",191100,0,"2019-02"
2019-02-28,4054,"Charleston","SC","Charleston-North Charleston","Charleston County",164,320800,-0.0027976375505129,0.00124843945068664,0.0587458745874587,0.0780625818185883,0.0368944828071978,"2019-01","2019-Q1",321700,-0.0027976375505129,"2019-01"
2019-02-28,18847,"Kissimmee","FL","Orlando-Kissimmee-Sanford","Osceola County",165,215700,0.0018578727357176,0.0136278195488722,0.112429087158329,0.0907638792329,0.036441705654199,"2006-08","2006-Q3",256800,-0.160046728971963,"2005-08"
2019-02-28,10843,"Clarksville","TN","Clarksville","Montgomery County",166,160900,0.00436953807740325,0.0177103099304238,0.0769745649263722,0.0383533752201877,0.0207713562142156,"2019-02","2019-Q1",160900,0,"2019-02"
2019-02-28,37837,"Chattanooga","TN","Chattanooga","Hamilton County",167,148000,0.00680272108843537,0.018582243633861,0.0594130279169649,0.0739409237857793,0.0277141414106037,"2019-02","2019-Q1",148000,0,"2019-02"
2019-02-28,47958,"Tempe","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",168,291000,0.00275671950379049,0.0139372822299652,0.0813823857302118,0.074363194996157,0.0374886452118472,"2019-02","2019-Q1",291000,0,"2019-02"
2019-02-28,19523,"Murfreesboro","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",169,240300,0.00208507089241034,0.0147804054054054,0.0642161204605846,0.0942057713070284,0.046865814924786,"2019-02","2019-Q1",240300,0,"2019-02"
2019-02-28,40492,"Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino County",170,523200,0.00210687607737981,0.00984365952518819,0.0445198642443601,0.0491011755362216,0.0504585677013787,"2006-07","2006-Q3",530000,-0.0128301886792453,"2006-05"
2019-02-28,5424,"Killeen","TX","Killeen-Temple","Bell County",171,121300,0.00247933884297521,0.00999167360532889,0.0603146853146853,0.0179057424495546,0.00361580943899265,"2007-10","2007-Q4",127200,-0.0463836477987421,"2006-05"
2019-02-28,11529,"Fredericksburg","VA","Washington-Arlington-Alexandria","Spotsylvania County",172,279700,0.00143215180809166,0.00974729241877256,-0.00107142857142857,0.0370334955361336,0.0167037186971595,"2006-03","2006-Q1",336900,-0.169783318492134,"2004-12"
2019-02-28,40227,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",173,318400,0.00157282164202579,0.00823305889803673,0.0623957290623957,0.106341335216168,0.0461416929975125,"2006-08","2006-Q3",377400,-0.156332803391627,"2005-05"
2019-02-28,30742,"Cape Coral","FL","Cape Coral-Fort Myers","Lee County",174,228500,-0.00305410122164049,-0.0039232781168265,0.0376930063578565,0.0816930907054183,0.0527943619877262,"2006-04","2006-Q2",288900,-0.209068881966078,"2005-06"
2019-02-28,47584,"Savannah","GA","Savannah","Chatham County",175,136000,0.003690036900369,0.0134128166915052,0.0810810810810811,0.0634272423828539,0.00903627152854969,"2007-05","2007-Q2",137500,-0.0109090909090909,"2006-11"
2019-02-28,26140,"Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",176,179400,0.00335570469798658,0.012987012987013,0.0363951473136915,0.0272952406344951,-0.00686816032456572,"2008-01","2008-Q1",200600,-0.10568295114656,"2006-01"
2019-02-28,6792,"Roanoke","VA","Roanoke","Roanoke City",177,156000,0.00321543408360129,0.0143042912873862,0.0633946830265849,0.0294909418002915,0.00240325794073937,"2019-02","2019-Q1",156000,0,"2019-02"
2019-02-28,38333,"El Cajon","CA","San Diego-Carlsbad","San Diego County",178,513400,0.000194817845314631,0.00195160031225605,0.027416449869922,0.0588116915694932,0.0404311663563646,"2019-02","2019-Q1",513400,0,"2019-02"
2019-02-28,17950,"Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",179,436700,0.00229515721826945,0.00807940904893813,0.0287396937573616,0.0698358540748196,0.0509430046360018,"2005-12","2005-Q4",460400,-0.0514769765421373,"2005-04"
2019-02-28,40298,"Peoria","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",180,279400,0.00359195402298851,0.0148928441699964,0.0599393019726859,0.0622315998804583,0.0361947115327119,"2006-04","2006-Q2",317400,-0.119722747321991,"2005-08"
2019-02-28,39931,"Naperville","IL","Chicago-Naperville-Elgin","DuPage County",181,397200,0.00303030303030303,0.0060790273556231,0.0195071868583162,0.021398568199342,0.0116380158642373,"2019-02","2019-Q1",397200,0,"2019-02"
2019-02-28,4655,"Fairfax","VA","Washington-Arlington-Alexandria","Fairfax County",182,548800,0.000364564345607,0.00789715335169881,0.0279078479115939,0.0198215938039126,0.0237701088747557,"2019-02","2019-Q1",548800,0,"2019-02"
2019-02-28,30559,"Boynton Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",183,250500,0.002,0.00926672038678485,0.0441850771154648,0.0820208167094594,0.0308300775511636,"2006-06","2006-Q2",314400,-0.20324427480916,"2005-03"
2019-02-28,41256,"Topeka","KS","Topeka","Shawnee County",184,111900,0.00539083557951483,0.00810810810810811,0.0728667305848514,0.0302689480207075,0.00910862710168403,"2019-02","2019-Q1",111900,0,"2019-02"
2019-02-28,32783,"McKinney","TX","Dallas-Fort Worth-Arlington","Collin County",185,315100,0.000635122261035249,0.00928891736066624,0.0171078114912847,0.0759680918070937,0.0497528427995935,"2019-02","2019-Q1",315100,0,"2019-02"
2019-02-28,39312,"Lafayette","LA","Lafayette","Lafayette Parish",186,157200,-0.00253807106598985,-0.0144200626959248,-0.0223880597014925,0.0178372705313945,0.00666272307796145,"2018-07","2018-Q3",163200,-0.0367647058823529,"2016-12"
2019-02-28,41114,"Sugar Land","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",187,306100,0.00196399345335516,0.00790253539677313,0.0344711051030754,0.0521472465824637,0.0356701454238699,"2019-02","2019-Q1",306100,0,"2019-02"
2019-02-28,19892,"Pembroke Pines","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",188,310200,0.00161446561188247,0.00779727095516569,0.0547432845970758,0.102773334572869,0.0435186979737436,"2006-12","2006-Q4",323400,-0.0408163265306122,"2006-04"
2019-02-28,38328,"Edmond","OK","Oklahoma City","Oklahoma County",189,226200,0.00667556742323097,0.0212189616252822,0.0198376916140667,0.033113040444805,0.0255860003115933,"2019-02","2019-Q1",226200,0,"2019-02"
2019-02-28,47250,"Pueblo","CO","Pueblo","Pueblo County",190,168400,0.00657501494321578,0.0299694189602446,0.151846785225718,0.0898973423880342,0.039968015144503,"2019-02","2019-Q1",168400,0,"2019-02"
2019-02-28,20317,"Salem","OR","Salem","Marion County",191,281800,0.00571020699500357,0.0228675136116152,0.113393915448439,0.110444686714093,0.0398220665768769,"2019-02","2019-Q1",281800,0,"2019-02"
2019-02-28,7221,"Springfield","MA","Springfield","Hampden County",192,160400,0.000623830318153462,0.00880503144654088,0.0772330423102753,0.0622431397577472,0.018373983136555,"2019-02","2019-Q1",160400,0,"2019-02"
2019-02-28,7204,"Spring","TX","Houston-The Woodlands-Sugar Land","Harris County",193,193700,0.00362694300518135,0.0151991614255765,0.0492957746478873,0.0583147907552541,0.0316080502248017,"2019-02","2019-Q1",193700,0,"2019-02"
2019-02-28,182023,"Henrico","VA","Richmond","Henrico County",194,251300,0.00239329876346231,0.0120821586790173,0.0702725724020443,0.0562977636184623,0.0166729963847192,"2019-02","2019-Q1",251300,0,"2019-02"
2019-02-28,6286,"Odessa","TX","Odessa","Ector County",195,172500,0.0105448154657293,0.0329341317365269,0.175068119891008,0.0570674559604867,0.0509967211080342,"2019-02","2019-Q1",172500,0,"2019-02"
